"","duration","maxGrip","maxGripTime","maxGripTimeRel","condition","type","period","gripType","num","file","obsisSubj","obsisSession","obsisTrial","fins","stick","stickcm","orientation","stickcmCentered","stickFiveRef","stickNineRef","stickElevenRef","finsSumCoded"
"113",0.625,104.932357453002,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"114",0.725,93.7491512104324,0.1,0.137931034482759,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"115",0.575,133.404650996129,0.0916666666666667,0.159420289855072,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"116",0.725,127.448816991342,0.00833333333333333,0.0114942528735632,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"117",0.75,109.672192276766,0,0,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"118",0.7,144.907809666454,0.225,0.321428571428571,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"119",1.20833333333333,151.729344056154,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"120",0.683333333333333,139.078902437742,0.0833333333333333,0.121951219512195,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_007.csv","096","001","007","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"121",0.741666666666667,77.5013093859817,0.05,0.0674157303370786,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","none","five",5,"horizontal",-3,"five","five","five","none"
"122",0.733333333333333,86.3352665146341,0.1,0.136363636363636,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","open","five",5,"horizontal",-3,"five","five","five","open"
"123",0.608333333333333,65.8307759997622,0,0,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","closed","five",5,"horizontal",-3,"five","five","five","closed"
"124",0.675,106.283737352437,0.00833333333333333,0.0123456790123457,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"125",0.675,104.697749833134,0.35,0.518518518518518,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"126",0.741666666666667,83.1810552630755,0.5,0.674157303370786,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"127",0.591666666666667,126.23595285809,0.125,0.211267605633803,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"128",0.841666666666667,123.770546065822,0.283333333333333,0.336633663366337,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"129",0.708333333333333,113.946056531572,0.266666666666667,0.376470588235294,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"130",1.26666666666667,140.706172641226,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"131",0.7,144.583269340976,0.0416666666666667,0.0595238095238095,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"132",0.608333333333333,138.314550199195,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_008.csv","096","001","008","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"133",0.541666666666667,84.1516851396695,0,0,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","none","five",5,"horizontal",-3,"five","five","five","none"
"134",0.641666666666667,81.7230473283779,0.0166666666666667,0.025974025974026,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","open","five",5,"horizontal",-3,"five","five","five","open"
"135",0.608333333333333,74.4791237910062,0.191666666666667,0.315068493150685,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","closed","five",5,"horizontal",-3,"five","five","five","closed"
"136",0.575,102.191378126181,0.00833333333333333,0.0144927536231884,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"137",0.641666666666667,121.939018376409,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"138",0.716666666666667,100.474288039205,0.075,0.104651162790698,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"139",0.691666666666667,124.252934075843,0.175,0.253012048192771,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"140",0.683333333333333,137.741097929825,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"141",0.708333333333333,110.683828642605,0.133333333333333,0.188235294117647,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"142",0.783333333333333,145.014306565545,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"143",0.558333333333333,149.101101142217,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"144",0.783333333333333,145.865869927014,0.183333333333333,0.234042553191489,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_096/GRI_096-SESSION_001-TRIAL_009.csv","096","001","009","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"145",0.608333333333333,69.0931520044574,0.35,0.575342465753425,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","none","five",5,"horizontal",-3,"five","five","five","none"
"146",0.425,61.5055535936224,0.025,0.0588235294117647,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","open","five",5,"horizontal",-3,"five","five","five","open"
"147",1.05833333333333,58.7706078296145,0.816666666666667,0.771653543307087,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","closed","five",5,"horizontal",-3,"five","five","five","closed"
"148",0.691666666666667,85.0008546590006,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"149",0.808333333333333,87.650113584469,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"150",0.675,80.8200452271211,0.383333333333333,0.567901234567901,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"151",1.09166666666667,112.254974825838,0.391666666666667,0.358778625954199,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"152",0.641666666666667,107.978491585915,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"153",0.658333333333333,98.9006795581579,0.3,0.455696202531646,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"154",0.691666666666667,118.119004722352,0.566666666666667,0.819277108433735,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"155",0.775,124.420941170058,0.0833333333333333,0.10752688172043,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"156",0.466666666666667,110.965144716509,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_004.csv","097","002","004","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"157",0.741666666666667,68.1715104135864,0,0,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","none","five",5,"horizontal",-3,"five","five","five","none"
"158",0.725,66.8524164612182,0.0166666666666667,0.0229885057471264,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","open","five",5,"horizontal",-3,"five","five","five","open"
"159",0.683333333333333,69.9809644588579,0.483333333333333,0.707317073170732,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","closed","five",5,"horizontal",-3,"five","five","five","closed"
"160",0.641666666666667,85.9135732311414,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"161",0.641666666666667,81.1677014939072,0,0,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"162",0.808333333333333,77.253066018745,0,0,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"163",0.766666666666667,96.8728046112575,0.0416666666666667,0.0543478260869565,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"164",0.666666666666667,107.345277903152,0.408333333333333,0.6125,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"165",0.975,96.8013916848601,0.75,0.769230769230769,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"166",0.716666666666667,116.449922487933,0.075,0.104651162790698,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"167",0.608333333333333,125.577357335768,0.133333333333333,0.219178082191781,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"168",0.666666666666667,111.253689338406,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_002-TRIAL_005.csv","097","002","005","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"169",0.741666666666667,70.1637450874183,0.741666666666667,1,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","none","five",5,"horizontal",-3,"five","five","five","none"
"170",0.525,71.091413206672,0.525,1,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","open","five",5,"horizontal",-3,"five","five","five","open"
"171",0.808333333333333,62.2629781131867,0.666666666666667,0.824742268041237,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","closed","five",5,"horizontal",-3,"five","five","five","closed"
"172",0.675,79.5201162660211,0.0333333333333333,0.0493827160493827,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"173",0.491666666666667,87.1856411260075,0.391666666666667,0.796610169491525,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"174",0.875,83.8951845012555,0.075,0.0857142857142857,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"175",0.8,96.1427445241047,0.208333333333333,0.260416666666667,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"176",1.04166666666667,102.124867923321,1.04166666666667,1,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"177",0.808333333333333,97.6600001707203,0.625,0.77319587628866,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"178",0.991666666666667,116.628234695312,0.0916666666666667,0.092436974789916,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"179",0.625,126.170077022673,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"180",0.766666666666667,113.993149238437,0.366666666666667,0.478260869565217,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_007.csv","097","001","007","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"181",0.808333333333333,70.25293986693,0.525,0.649484536082474,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","none","five",5,"horizontal",-3,"five","five","five","none"
"182",0.666666666666667,73.249155063384,0.125,0.1875,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","open","five",5,"horizontal",-3,"five","five","five","open"
"183",1.28333333333333,67.7180698693545,0.125,0.0974025974025974,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","closed","five",5,"horizontal",-3,"five","five","five","closed"
"184",0.558333333333333,88.7563595874732,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"185",0.758333333333333,88.6247867278891,0.758333333333333,1,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"186",0.691666666666667,79.1604719304107,0,0,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"187",0.525,110.21677723043,0,0,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"188",0.875,103.913221329364,0.85,0.971428571428571,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"189",0.666666666666667,98.9827823873371,0.0916666666666667,0.1375,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"190",0.908333333333333,121.765610313551,0.808333333333333,0.889908256880734,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"191",0.616666666666667,122.649302689997,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"192",0.408333333333333,119.441699733074,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_008.csv","097","001","008","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"193",0.916666666666667,69.0088901634643,0.8,0.872727272727273,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","none","five",5,"horizontal",-3,"five","five","five","none"
"194",0.675,69.1125074767781,0.475,0.703703703703704,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","open","five",5,"horizontal",-3,"five","five","five","open"
"195",1.2,69.8211482813756,1.2,1,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","closed","five",5,"horizontal",-3,"five","five","five","closed"
"196",0.683333333333333,85.3198106054826,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"197",0.816666666666667,91.3197660278654,0.758333333333333,0.928571428571429,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"198",0.491666666666667,83.135138225277,0.491666666666667,1,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"199",0.708333333333333,108.777346596264,0.341666666666667,0.482352941176471,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"200",1.00833333333333,108.563420944385,0.766666666666667,0.760330578512397,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"201",0.7,97.0130271161626,0.0166666666666667,0.0238095238095238,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"202",0.566666666666667,125.758675363411,0,0,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"203",0.741666666666667,123.865927142359,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"204",0.491666666666667,110.990469120974,0,0,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_097/GRI_097-SESSION_001-TRIAL_009.csv","097","001","009","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"205",0.625,61.8942289916613,0.625,1,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","none","five",5,"horizontal",-3,"five","five","five","none"
"206",0.983333333333333,69.9913029430499,0.875,0.889830508474576,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","open","five",5,"horizontal",-3,"five","five","five","open"
"207",1.05,59.5407834061777,0.325,0.30952380952381,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","closed","five",5,"horizontal",-3,"five","five","five","closed"
"208",0.691666666666667,90.5337110455702,0,0,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"209",0.833333333333333,83.810946765583,0.658333333333333,0.79,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"210",1.10833333333333,79.7086217834592,0.416666666666667,0.37593984962406,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"211",0.966666666666667,98.4664004191787,0,0,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"212",0.791666666666667,102.261783830657,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","open","nine",9,"horizontal",1,"nine","nine","nine","open"
"213",0.666666666666667,94.5131223033956,0,0,"9","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","closed","nine",9,"horizontal",1,"nine","nine","nine","closed"
"214",0.841666666666667,117.171866927083,0.458333333333333,0.544554455445544,"10","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","none","eleven",11,"horizontal",3,"eleven","eleven","eleven","none"
"215",0.641666666666667,127.332999223428,0,0,"11","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","open","eleven",11,"horizontal",3,"eleven","eleven","eleven","open"
"216",1.46666666666667,121.840316663494,0.883333333333333,0.602272727272727,"12","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_002.csv","098","002","002","closed","eleven",11,"horizontal",3,"eleven","eleven","eleven","closed"
"217",0.858333333333333,63.7230018292711,0.208333333333333,0.242718446601942,"1","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","none","five",5,"horizontal",-3,"five","five","five","none"
"218",0.891666666666667,76.5613272188498,0.05,0.0560747663551402,"2","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","open","five",5,"horizontal",-3,"five","five","five","open"
"219",0.825,69.9620618673892,0.341666666666667,0.414141414141414,"3","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","closed","five",5,"horizontal",-3,"five","five","five","closed"
"220",0.858333333333333,86.8759426109977,0.375,0.436893203883495,"4","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","none","seven",7,"horizontal",-1,"seven","seven","seven","none"
"221",0.841666666666667,83.1811781625009,0.05,0.0594059405940594,"5","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","open","seven",7,"horizontal",-1,"seven","seven","seven","open"
"222",0.591666666666667,79.4318673700617,0,0,"6","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","closed","seven",7,"horizontal",-1,"seven","seven","seven","closed"
"223",0.891666666666667,103.262183974394,0.266666666666667,0.299065420560748,"7","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","none","nine",9,"horizontal",1,"nine","nine","nine","none"
"224",0.891666666666667,102.064445389678,0,0,"8","ESTIMATION","STEADY",NA,0,"./ABtestASL/GRI_098/GRI_098-SESSION_002-TRIAL_003.csv","098","002","003","open","nine",9,"horizontal",1,"nine","nine","nine","open"
